image,corruption,prediction,probability_good,probability_usable,probability_reject
19797_right.jpeg,low_light,0,0.9158948063850403,0.08175092935562134,0.0023543478455394506
19797_right.jpeg,uneven_illumination,0,0.7223780155181885,0.2329854518175125,0.044636502861976624
19797_right.jpeg,fov_misalignment,0,0.7830553650856018,0.2001909762620926,0.016753681004047394
19797_right.jpeg,jpeg_q25,0,0.9842437505722046,0.015652207657694817,0.00010407905938336626
28209_right.jpeg,baseline,0,0.9045308232307434,0.09481631964445114,0.0006529103266075253
28209_right.jpeg,defocus_blur,0,0.9260650277137756,0.07364555448293686,0.0002894443168770522
28209_right.jpeg,low_light,0,0.839471161365509,0.1555677354335785,0.004961139056831598
28209_right.jpeg,uneven_illumination,0,0.8815919160842896,0.11599849164485931,0.0024095852859318256
28209_right.jpeg,fov_misalignment,0,0.9402854442596436,0.05931529030203819,0.00039928811020217836
28209_right.jpeg,jpeg_q25,0,0.9497787356376648,0.050000179558992386,0.00022117557819001377
34303_left.jpeg,baseline,0,0.719530463218689,0.27645930647850037,0.004010213539004326
34303_left.jpeg,defocus_blur,1,0.3808266818523407,0.6083942651748657,0.01077907346189022
34303_left.jpeg,low_light,1,0.35901975631713867,0.5674740076065063,0.07350625842809677
34303_left.jpeg,uneven_illumination,1,0.2584623396396637,0.5147460699081421,0.2267916202545166
34303_left.jpeg,fov_misalignment,0,0.8292871713638306,0.1682799905538559,0.0024327971041202545
34303_left.jpeg,jpeg_q25,0,0.7230221629142761,0.27252718806266785,0.004450645297765732
13641_right.jpeg,baseline,0,0.9928886294364929,0.006286203861236572,0.0008252155967056751
13641_right.jpeg,defocus_blur,0,0.9881268739700317,0.011289842426776886,0.0005832806346006691
13641_right.jpeg,low_light,0,0.8149799108505249,0.10146816819906235,0.08355188369750977
13641_right.jpeg,uneven_illumination,0,0.9037748575210571,0.06750176101922989,0.02872338704764843
13641_right.jpeg,fov_misalignment,0,0.9526360034942627,0.028613217175006866,0.01875070109963417
13641_right.jpeg,jpeg_q25,0,0.9920331835746765,0.007405458949506283,0.0005613308749161661
10830_right.jpeg,baseline,0,0.9946460723876953,0.005325149279087782,2.8781980290659703e-05
10830_right.jpeg,defocus_blur,0,0.9615649580955505,0.03769488260149956,0.0007401390466839075
10830_right.jpeg,low_light,0,0.9706795811653137,0.027190925553441048,0.002129489555954933
10830_right.jpeg,uneven_illumination,0,0.9490294456481934,0.048736248165369034,0.002234272425994277
10830_right.jpeg,fov_misalignment,0,0.9908022880554199,0.009001616388559341,0.00019605651323217899
10830_right.jpeg,jpeg_q25,0,0.993416428565979,0.006521905306726694,6.174100417410955e-05
20449_right.jpeg,baseline,0,0.5645700693130493,0.4269388020038605,0.008491100743412971
20449_right.jpeg,defocus_blur,1,0.38609078526496887,0.588125467300415,0.02578374743461609
20449_right.jpeg,low_light,0,0.4954105317592621,0.31935903429985046,0.18523040413856506
20449_right.jpeg,uneven_illumination,1,0.354323148727417,0.4843953847885132,0.16128142178058624
20449_right.jpeg,fov_misalignment,1,0.3414170444011688,0.631981372833252,0.026601560413837433
20449_right.jpeg,jpeg_q25,0,0.5775554180145264,0.40723544359207153,0.015209142118692398
39738_left.jpeg,baseline,0,0.8720577955245972,0.12631188333034515,0.0016303731827065349
39738_left.jpeg,defocus_blur,0,0.71305251121521,0.25981205701828003,0.027135413140058517
39738_left.jpeg,low_light,1,0.44854652881622314,0.4621100425720215,0.08934336155653
39738_left.jpeg,uneven_illumination,0,0.4358944296836853,0.37484800815582275,0.18925750255584717
39738_left.jpeg,fov_misalignment,0,0.5950324535369873,0.37492823600769043,0.030039332807064056
39738_left.jpeg,jpeg_q25,0,0.8361167311668396,0.16043318808078766,0.003450050251558423
15370_right.jpeg,baseline,1,0.37710410356521606,0.5257720947265625,0.09712377935647964
15370_right.jpeg,defocus_blur,1,0.3743351995944977,0.5788038372993469,0.04686099663376808
15370_right.jpeg,low_light,2,0.07055363059043884,0.1745481640100479,0.7548982501029968
15370_right.jpeg,uneven_illumination,2,0.10973142087459564,0.32794541120529175,0.5623231530189514
15370_right.jpeg,fov_misalignment,1,0.4387630820274353,0.46503081917762756,0.09620612114667892
15370_right.jpeg,jpeg_q25,0,0.6368557810783386,0.3315868079662323,0.03155739977955818
31848_right.jpeg,baseline,0,0.8777604103088379,0.11966592073440552,0.0025736354291439056
31848_right.jpeg,defocus_blur,1,0.20200516283512115,0.6650278568267822,0.1329670250415802
31848_right.jpeg,low_light,0,0.7019118070602417,0.24565832316875458,0.052429795265197754
31848_right.jpeg,uneven_illumination,0,0.8114786744117737,0.17478328943252563,0.013738051988184452
31848_right.jpeg,fov_misalignment,0,0.8726667761802673,0.12056437879800797,0.006768819410353899
31848_right.jpeg,jpeg_q25,0,0.8287405371665955,0.1645837128162384,0.006675642915070057
30947_right.jpeg,baseline,0,0.8187150955200195,0.17962153255939484,0.0016633410705253482
30947_right.jpeg,defocus_blur,0,0.5407838821411133,0.4531635344028473,0.006052651908248663
30947_right.jpeg,low_light,0,0.8687718510627747,0.12914785742759705,0.0020803369116038084
30947_right.jpeg,uneven_illumination,1,0.13620463013648987,0.7801386117935181,0.08365675061941147
30947_right.jpeg,fov_misalignment,0,0.5422472357749939,0.42908167839050293,0.02867104671895504
30947_right.jpeg,jpeg_q25,0,0.8485392332077026,0.14944776892662048,0.0020129368640482426
23562_right.jpeg,baseline,0,0.9971596002578735,0.002655699849128723,0.00018474721582606435
23562_right.jpeg,defocus_blur,0,0.9851776957511902,0.011906573548913002,0.002915753051638603
23562_right.jpeg,low_light,0,0.8786035776138306,0.05279779061675072,0.06859865039587021
23562_right.jpeg,uneven_illumination,0,0.9550010561943054,0.0219645407050848,0.023034343495965004
23562_right.jpeg,fov_misalignment,0,0.9807522296905518,0.016720784828066826,0.0025269673205912113
23562_right.jpeg,jpeg_q25,0,0.9981718063354492,0.001729832962155342,9.834699449129403e-05
19276_left.jpeg,baseline,0,0.9901076555252075,0.00976197887212038,0.0001302929740631953
19276_left.jpeg,defocus_blur,0,0.968545138835907,0.031159350648522377,0.0002956089156214148
19276_left.jpeg,low_light,0,0.9399690628051758,0.053851086646318436,0.0061798300594091415
19276_left.jpeg,uneven_illumination,0,0.8907188177108765,0.0820770114660263,0.02720409445464611
19276_left.jpeg,fov_misalignment,0,0.7594212293624878,0.2381230592727661,0.0024557458236813545
19276_left.jpeg,jpeg_q25,0,0.9947964549064636,0.005149612668901682,5.390281876316294e-05
12398_left.jpeg,baseline,0,0.9321715235710144,0.06711287796497345,0.000715583679266274
12398_left.jpeg,defocus_blur,0,0.7759913802146912,0.21545188128948212,0.0085567906498909
12398_left.jpeg,low_light,0,0.584978461265564,0.31350037455558777,0.10152118653059006
12398_left.jpeg,uneven_illumination,1,0.40247073769569397,0.4356447458267212,0.16188448667526245
12398_left.jpeg,fov_misalignment,0,0.9626606702804565,0.03657098859548569,0.0007682853029109538
12398_left.jpeg,jpeg_q25,0,0.9541856646537781,0.045068249106407166,0.0007460826891474426
24276_left.jpeg,baseline,0,0.9815796613693237,0.01826036535203457,0.00015991306281648576
24276_left.jpeg,defocus_blur,0,0.9054514169692993,0.09348279237747192,0.0010657525854185224
24276_left.jpeg,low_light,0,0.9012684226036072,0.0902261734008789,0.008505433797836304
24276_left.jpeg,uneven_illumination,0,0.889180600643158,0.09907838702201843,0.01174105703830719
24276_left.jpeg,fov_misalignment,0,0.878563404083252,0.08155417442321777,0.03988237679004669
24276_left.jpeg,jpeg_q25,0,0.9683541655540466,0.031194200739264488,0.00045160463196225464
42620_right.jpeg,baseline,1,0.4477519690990448,0.5467990040779114,0.0054489788599312305
42620_right.jpeg,defocus_blur,1,0.41725048422813416,0.5731390118598938,0.009610503911972046
42620_right.jpeg,low_light,1,0.4470241069793701,0.5297271609306335,0.02324874885380268
42620_right.jpeg,uneven_illumination,1,0.32340550422668457,0.566506564617157,0.11008799821138382
42620_right.jpeg,fov_misalignment,1,0.41023683547973633,0.5796204209327698,0.010142783634364605
42620_right.jpeg,jpeg_q25,1,0.4176473319530487,0.5754291415214539,0.006923553068190813
7508_left.jpeg,baseline,0,0.9907888770103455,0.008834755048155785,0.00037638391950167716
7508_left.jpeg,defocus_blur,0,0.9639087915420532,0.0326060876250267,0.003485073335468769
7508_left.jpeg,low_light,0,0.9593853950500488,0.03654644638299942,0.004068164620548487
7508_left.jpeg,uneven_illumination,0,0.9549624919891357,0.040003981441259384,0.005033560562878847
7508_left.jpeg,fov_misalignment,0,0.9847708344459534,0.015124203637242317,0.00010497015318833292
7508_left.jpeg,jpeg_q25,0,0.9917082190513611,0.007977936416864395,0.00031382052111439407
213_right.jpeg,baseline,0,0.6057276129722595,0.393097847700119,0.00117457564920187
213_right.jpeg,defocus_blur,1,0.3761713206768036,0.6216333508491516,0.0021953550167381763
213_right.jpeg,low_light,1,0.19748200476169586,0.7597969174385071,0.04272107779979706
213_right.jpeg,uneven_illumination,1,0.18394792079925537,0.7750037312507629,0.041048429906368256
213_right.jpeg,fov_misalignment,1,0.10138964653015137,0.8657073974609375,0.03290293365716934
213_right.jpeg,jpeg_q25,0,0.6690842509269714,0.33013680577278137,0.0007789478404447436
2013_left.jpeg,baseline,0,0.9746546745300293,0.024966400116682053,0.0003788766625802964
2013_left.jpeg,defocus_blur,0,0.8341089487075806,0.15576879680156708,0.010122254490852356
2013_left.jpeg,low_light,0,0.8961786031723022,0.08221957087516785,0.021601825952529907
2013_left.jpeg,uneven_illumination,0,0.9439046382904053,0.047192223370075226,0.008903064765036106
2013_left.jpeg,fov_misalignment,0,0.9169510006904602,0.042484600096940994,0.0405643954873085
2013_left.jpeg,jpeg_q25,0,0.9830516576766968,0.016450978815555573,0.0004973391769453883
29234_left.jpeg,baseline,0,0.9118912816047668,0.08700517565011978,0.0011035436764359474
29234_left.jpeg,defocus_blur,0,0.6436555981636047,0.34317755699157715,0.013166874647140503
29234_left.jpeg,low_light,0,0.592700183391571,0.3665398955345154,0.04075993597507477
29234_left.jpeg,uneven_illumination,0,0.5486470460891724,0.3957371711730957,0.05561576783657074
29234_left.jpeg,fov_misalignment,0,0.9284601807594299,0.06643782556056976,0.005101976916193962
29234_left.jpeg,jpeg_q25,0,0.9462113380432129,0.05335657671093941,0.0004321787564549595
8163_right.jpeg,baseline,0,0.8083226084709167,0.1768268644809723,0.014850569888949394
8163_right.jpeg,defocus_blur,0,0.8881839513778687,0.10088132321834564,0.010934734717011452
8163_right.jpeg,low_light,0,0.531748354434967,0.3026181757450104,0.16563346982002258
8163_right.jpeg,uneven_illumination,0,0.7053259611129761,0.2239578515291214,0.07071616500616074
8163_right.jpeg,fov_misalignment,1,0.32970720529556274,0.3999980092048645,0.27029478549957275
8163_right.jpeg,jpeg_q25,0,0.8283563256263733,0.15923954546451569,0.012404068373143673
26906_left.jpeg,baseline,0,0.9959582686424255,0.0040339636616408825,7.677924259041902e-06
26906_left.jpeg,defocus_blur,0,0.9540778994560242,0.045828260481357574,9.37992735998705e-05
26906_left.jpeg,low_light,0,0.9683787226676941,0.03123112954199314,0.00039005978032946587
26906_left.jpeg,uneven_illumination,0,0.9422256946563721,0.05501571297645569,0.002758648945018649
26906_left.jpeg,fov_misalignment,0,0.9663403034210205,0.03257555514574051,0.0010841106995940208
26906_left.jpeg,jpeg_q25,0,0.994746744632721,0.00524581503123045,7.4918857535521965e-06
13943_left.jpeg,baseline,0,0.9989078044891357,0.0010897049214690924,2.445260406602756e-06
13943_left.jpeg,defocus_blur,0,0.9975099563598633,0.0024771245662122965,1.2940851775056217e-05
13943_left.jpeg,low_light,0,0.9950893521308899,0.004842553287744522,6.813881191192195e-05
13943_left.jpeg,uneven_illumination,0,0.9948207139968872,0.005025681108236313,0.00015358495875261724
13943_left.jpeg,fov_misalignment,0,0.9993164539337158,0.0006831465288996696,3.987074705946725e-07
13943_left.jpeg,jpeg_q25,0,0.9991480112075806,0.0008500211988575757,1.870331743702991e-06
15199_right.jpeg,baseline,0,0.9949953556060791,0.004851706326007843,0.00015294388867914677
15199_right.jpeg,defocus_blur,0,0.9979912042617798,0.001959847519174218,4.9025376938516274e-05
15199_right.jpeg,low_light,0,0.9844419360160828,0.012776734307408333,0.0027813066262751818
15199_right.jpeg,uneven_illumination,0,0.9719854593276978,0.022035013884305954,0.005979445762932301
15199_right.jpeg,fov_misalignment,0,0.9934780597686768,0.006065667141228914,0.0004562155809253454
15199_right.jpeg,jpeg_q25,0,0.9922612309455872,0.007439265958964825,0.00029948720475658774
4848_right.jpeg,baseline,0,0.9310798048973083,0.06645029783248901,0.0024699147325009108
4848_right.jpeg,defocus_blur,0,0.7789258360862732,0.2064436972141266,0.014630543068051338
4848_right.jpeg,low_light,0,0.5263676047325134,0.20450574159622192,0.26912668347358704
4848_right.jpeg,uneven_illumination,0,0.5844823718070984,0.21977029740810394,0.19574734568595886
4848_right.jpeg,fov_misalignment,0,0.924103319644928,0.06956105679273605,0.006335582118481398
4848_right.jpeg,jpeg_q25,0,0.8955800533294678,0.10095272958278656,0.0034671565517783165
20011_right.jpeg,baseline,0,0.9730381965637207,0.026866545900702477,9.518283331999555e-05
20011_right.jpeg,defocus_blur,0,0.9577096104621887,0.04211977496743202,0.00017063836276065558
20011_right.jpeg,low_light,0,0.8846858739852905,0.11152467876672745,0.003789479611441493
20011_right.jpeg,uneven_illumination,0,0.9465884566307068,0.05155486986041069,0.00185671157669276
20011_right.jpeg,fov_misalignment,0,0.9319198131561279,0.06741365790367126,0.0006665482651442289
20011_right.jpeg,jpeg_q25,0,0.9869803786277771,0.012982139363884926,3.7382316804723814e-05
12122_left.jpeg,baseline,0,0.9926088452339172,0.006838521454483271,0.0005525883170776069
12122_left.jpeg,defocus_blur,0,0.923356831073761,0.06371867656707764,0.01292454544454813
12122_left.jpeg,low_light,0,0.8994264006614685,0.050724346190690994,0.04984922707080841
12122_left.jpeg,uneven_illumination,0,0.7871134281158447,0.06980772316455841,0.14307884871959686
12122_left.jpeg,fov_misalignment,0,0.7855184674263,0.19935868680477142,0.015122820623219013
12122_left.jpeg,jpeg_q25,0,0.9928675889968872,0.00664028525352478,0.0004921293002553284
2116_left.jpeg,baseline,0,0.890527069568634,0.10909519344568253,0.00037770989001728594
2116_left.jpeg,defocus_blur,0,0.7634643912315369,0.23570102453231812,0.0008346086833626032
2116_left.jpeg,low_light,0,0.7097582817077637,0.28765609860420227,0.0025856774300336838
2116_left.jpeg,uneven_illumination,0,0.8685151934623718,0.13079699873924255,0.0006877449341118336
2116_left.jpeg,fov_misalignment,1,0.42483535408973694,0.5535674691200256,0.021597128361463547
2116_left.jpeg,jpeg_q25,0,0.8845453858375549,0.11501268297433853,0.0004419066826812923
29375_right.jpeg,baseline,0,0.883858859539032,0.1140270084142685,0.0021141550969332457
29375_right.jpeg,defocus_blur,0,0.8117839097976685,0.18302085995674133,0.005195248406380415
29375_right.jpeg,low_light,1,0.4069003760814667,0.562759280204773,0.030340364202857018
29375_right.jpeg,uneven_illumination,0,0.531982421875,0.453281044960022,0.014736541546881199
29375_right.jpeg,fov_misalignment,0,0.9712573289871216,0.028076058253645897,0.0006665985565632582
29375_right.jpeg,jpeg_q25,0,0.9122899174690247,0.08610669523477554,0.0016033470164984465
8909_left.jpeg,baseline,0,0.9535567164421082,0.04631707817316055,0.00012614575098268688
8909_left.jpeg,defocus_blur,1,0.326966792345047,0.6645941734313965,0.00843905471265316
8909_left.jpeg,low_light,0,0.6622658371925354,0.32840609550476074,0.009328015148639679
8909_left.jpeg,uneven_illumination,0,0.6930361986160278,0.3000901937484741,0.006873612757772207
8909_left.jpeg,fov_misalignment,0,0.900347888469696,0.0983097031712532,0.0013423403725028038
8909_left.jpeg,jpeg_q25,0,0.9496389627456665,0.05020909756422043,0.00015191039710771292
6521_right.jpeg,baseline,1,0.4148692488670349,0.4776468575000763,0.10748392343521118
6521_right.jpeg,defocus_blur,1,0.1571195423603058,0.6268295645713806,0.2160508781671524
6521_right.jpeg,low_light,2,0.00908824522048235,0.05245513841509819,0.9384565949440002
6521_right.jpeg,uneven_illumination,2,0.0005384910618886352,0.009413854219019413,0.9900475740432739
6521_right.jpeg,fov_misalignment,2,0.020184725522994995,0.3422679603099823,0.6375473141670227
6521_right.jpeg,jpeg_q25,1,0.24674737453460693,0.5793217420578003,0.17393092811107635
20724_right.jpeg,baseline,0,0.9944207072257996,0.005500168539583683,7.908306724857539e-05
20724_right.jpeg,defocus_blur,0,0.9827441573143005,0.017062930390238762,0.00019279474508948624
20724_right.jpeg,low_light,0,0.924063503742218,0.06699133664369583,0.008945233188569546
20724_right.jpeg,uneven_illumination,0,0.9755529165267944,0.02233390137553215,0.0021132223773747683
20724_right.jpeg,fov_misalignment,0,0.94631028175354,0.04854036122560501,0.005149368196725845
20724_right.jpeg,jpeg_q25,0,0.9941184520721436,0.005780866835266352,0.00010068702977150679
11568_right.jpeg,baseline,0,0.9979724287986755,0.0020218666177242994,5.722699370380724e-06
11568_right.jpeg,defocus_blur,0,0.9818551540374756,0.01797906868159771,0.00016575766494497657
11568_right.jpeg,low_light,0,0.9760298728942871,0.02331634610891342,0.0006537835579365492
11568_right.jpeg,uneven_illumination,0,0.9798052906990051,0.01991545408964157,0.00027922034496441483
11568_right.jpeg,fov_misalignment,0,0.9988790154457092,0.0011119588743895292,9.007777407532558e-06
11568_right.jpeg,jpeg_q25,0,0.9977830052375793,0.00221227272413671,4.785011242347537e-06
31023_left.jpeg,baseline,0,0.891412615776062,0.10727223008871078,0.0013150980230420828
31023_left.jpeg,defocus_blur,0,0.816499650478363,0.18260319530963898,0.0008971770294010639
31023_left.jpeg,low_light,1,0.41515588760375977,0.4231964349746704,0.1616477221250534
31023_left.jpeg,uneven_illumination,2,0.09556058049201965,0.42465460300445557,0.47978484630584717
31023_left.jpeg,fov_misalignment,0,0.6829670667648315,0.31084686517715454,0.006186089012771845
31023_left.jpeg,jpeg_q25,0,0.8843971490859985,0.11390954256057739,0.0016933251172304153
22072_right.jpeg,baseline,0,0.9973753690719604,0.0026222090236842632,2.325391506019514e-06
22072_right.jpeg,defocus_blur,0,0.9841582775115967,0.015827441588044167,1.432529552403139e-05
22072_right.jpeg,low_light,0,0.9698010087013245,0.02992861717939377,0.00027043549926020205
22072_right.jpeg,uneven_illumination,0,0.9910975694656372,0.008797849528491497,0.00010458993347128853
22072_right.jpeg,fov_misalignment,0,0.9566823840141296,0.04299185797572136,0.00032581662526354194
22072_right.jpeg,jpeg_q25,0,0.9970754384994507,0.0029221251606941223,2.4571818357799202e-06
25576_right.jpeg,baseline,0,0.9334689974784851,0.06033327430486679,0.006197765003889799
25576_right.jpeg,defocus_blur,0,0.6367891430854797,0.1910172998905182,0.17219361662864685
25576_right.jpeg,low_light,2,0.07321982085704803,0.062080059200525284,0.8647001385688782
25576_right.jpeg,uneven_illumination,2,0.3921954035758972,0.12272660434246063,0.48507800698280334
25576_right.jpeg,fov_misalignment,0,0.6089533567428589,0.21899917721748352,0.1720474511384964
25576_right.jpeg,jpeg_q25,0,0.8750113844871521,0.09716536849737167,0.027823280543088913
13061_left.jpeg,baseline,0,0.9656273126602173,0.032399870455265045,0.001972849713638425
13061_left.jpeg,defocus_blur,0,0.9359234571456909,0.061260830610990524,0.0028157138731330633
13061_left.jpeg,low_light,0,0.8109369874000549,0.13288672268390656,0.056176360696554184
13061_left.jpeg,uneven_illumination,0,0.7867186665534973,0.1746950000524521,0.0385863371193409
13061_left.jpeg,fov_misalignment,0,0.9331668019294739,0.0619087815284729,0.004924382083117962
13061_left.jpeg,jpeg_q25,0,0.9784438610076904,0.020412465557456017,0.0011436041677370667
11586_left.jpeg,baseline,0,0.9981805086135864,0.0018164041684940457,3.0377223083633e-06
11586_left.jpeg,defocus_blur,0,0.9871250987052917,0.012800060212612152,7.482150249416009e-05
11586_left.jpeg,low_light,0,0.9903451800346375,0.009435797110199928,0.00021898695558775216
11586_left.jpeg,uneven_illumination,0,0.9826167225837708,0.01664477214217186,0.0007384715718217194
11586_left.jpeg,fov_misalignment,0,0.9984305500984192,0.0015670619904994965,2.436437853248208e-06
11586_left.jpeg,jpeg_q25,0,0.9971354007720947,0.002861031098291278,3.5820148696075194e-06
17108_right.jpeg,baseline,0,0.6116654872894287,0.38586118817329407,0.0024732898455113173
17108_right.jpeg,defocus_blur,1,0.3789351284503937,0.6190996170043945,0.0019652468618005514
17108_right.jpeg,low_light,1,0.25610679388046265,0.7037114500999451,0.0401817262172699
17108_right.jpeg,uneven_illumination,1,0.4509832561016083,0.533004641532898,0.016012020409107208
17108_right.jpeg,fov_misalignment,1,0.2759053409099579,0.7172197103500366,0.006874873302876949
17108_right.jpeg,jpeg_q25,1,0.47980791330337524,0.5160890817642212,0.0041030277498066425
22301_right.jpeg,baseline,0,0.9316467642784119,0.06827367097139359,7.951776206027716e-05
22301_right.jpeg,defocus_blur,0,0.774974524974823,0.22452236711978912,0.0005030843894928694
22301_right.jpeg,low_light,0,0.8276039958000183,0.17110630869865417,0.0012897866545245051
22301_right.jpeg,uneven_illumination,0,0.8138808608055115,0.18415823578834534,0.0019608691800385714
22301_right.jpeg,fov_misalignment,0,0.9758203029632568,0.02401004359126091,0.00016959580534603447
22301_right.jpeg,jpeg_q25,0,0.9208324551582336,0.07904346287250519,0.00012401238200254738
22896_right.jpeg,baseline,0,0.5205106139183044,0.470380961894989,0.009108473546802998
22896_right.jpeg,defocus_blur,1,0.3003440499305725,0.6888036727905273,0.01085221953690052
22896_right.jpeg,low_light,1,0.08787927031517029,0.7637450695037842,0.14837554097175598
22896_right.jpeg,uneven_illumination,1,0.05686578527092934,0.7505618333816528,0.19257231056690216
22896_right.jpeg,fov_misalignment,0,0.4995274245738983,0.4756059944629669,0.024866554886102676
22896_right.jpeg,jpeg_q25,0,0.5221148133277893,0.4610515832901001,0.01683361455798149
30579_right.jpeg,baseline,0,0.9189828634262085,0.0775897279381752,0.0034274309873580933
30579_right.jpeg,defocus_blur,0,0.8390086889266968,0.1575569212436676,0.003434400074183941
30579_right.jpeg,low_light,0,0.8341189026832581,0.12709732353687286,0.0387837290763855
30579_right.jpeg,uneven_illumination,0,0.8659644722938538,0.10480845719575882,0.029227029532194138
30579_right.jpeg,fov_misalignment,0,0.8862987756729126,0.11145222187042236,0.0022490036208182573
30579_right.jpeg,jpeg_q25,0,0.8944340348243713,0.09971816092729568,0.005847788881510496
17774_right.jpeg,baseline,0,0.8000884056091309,0.19962932169437408,0.00028217872022651136
17774_right.jpeg,defocus_blur,0,0.50278240442276,0.49605074524879456,0.0011669071391224861
17774_right.jpeg,low_light,0,0.5589306354522705,0.4132551848888397,0.027814185246825218
17774_right.jpeg,uneven_illumination,0,0.7464492321014404,0.24702949821949005,0.006521225906908512
17774_right.jpeg,fov_misalignment,0,0.5426785349845886,0.4553711414337158,0.0019503614166751504
17774_right.jpeg,jpeg_q25,0,0.7591477036476135,0.24018903076648712,0.00066329725086689
22405_left.jpeg,baseline,0,0.9673582911491394,0.03260450065135956,3.725516580743715e-05
22405_left.jpeg,defocus_blur,0,0.8000871539115906,0.19920682907104492,0.0007059951894916594
22405_left.jpeg,low_light,0,0.6174440979957581,0.36643722653388977,0.01611865498125553
22405_left.jpeg,uneven_illumination,0,0.5978484153747559,0.37247052788734436,0.02968106046319008
22405_left.jpeg,fov_misalignment,0,0.7308353781700134,0.26683294773101807,0.0023316144943237305
22405_left.jpeg,jpeg_q25,0,0.9463003277778625,0.05359514057636261,0.00010452595597598702
15883_right.jpeg,baseline,0,0.9983433485031128,0.001641500974074006,1.5063445061969105e-05
15883_right.jpeg,defocus_blur,0,0.9883108735084534,0.011457322165369987,0.00023175179376266897
15883_right.jpeg,low_light,0,0.9713395833969116,0.027218088507652283,0.0014423318207263947
15883_right.jpeg,uneven_illumination,0,0.9734702110290527,0.02550586126744747,0.0010239254916086793
15883_right.jpeg,fov_misalignment,0,0.995699405670166,0.00421637948602438,8.422310929745436e-05
15883_right.jpeg,jpeg_q25,0,0.9988155364990234,0.0011769538978114724,7.515989182138583e-06
10753_right.jpeg,baseline,0,0.8788114786148071,0.12066598981618881,0.0005225611384958029
10753_right.jpeg,defocus_blur,0,0.7010221481323242,0.29580897092819214,0.003168798051774502
10753_right.jpeg,low_light,0,0.6706631779670715,0.28527286648750305,0.04406397044658661
10753_right.jpeg,uneven_illumination,0,0.7889394760131836,0.1838720440864563,0.027188541367650032
10753_right.jpeg,fov_misalignment,0,0.6550403237342834,0.3401678502559662,0.004791794344782829
10753_right.jpeg,jpeg_q25,0,0.8362547159194946,0.16262032091617584,0.0011249702656641603
11501_right.jpeg,baseline,0,0.9031375646591187,0.09155786037445068,0.005304677877575159
11501_right.jpeg,defocus_blur,0,0.7489808797836304,0.2235409915447235,0.027478160336613655
11501_right.jpeg,low_light,0,0.374717652797699,0.2655014991760254,0.359780877828598
11501_right.jpeg,uneven_illumination,0,0.6101884245872498,0.20059458911418915,0.18921704590320587
11501_right.jpeg,fov_misalignment,0,0.8762558698654175,0.10126779973506927,0.02247631922364235
11501_right.jpeg,jpeg_q25,0,0.8909537196159363,0.10124567896127701,0.007800602819770575
14360_right.jpeg,baseline,0,0.9537957906723022,0.04593973234295845,0.00026451025041751564
14360_right.jpeg,defocus_blur,0,0.8796578645706177,0.11866353452205658,0.0016786032356321812
14360_right.jpeg,low_light,0,0.7935094833374023,0.19463954865932465,0.01185096986591816
14360_right.jpeg,uneven_illumination,0,0.8070412874221802,0.18688872456550598,0.006069968920201063
14360_right.jpeg,fov_misalignment,0,0.9720104932785034,0.027739036828279495,0.00025049419491551816
14360_right.jpeg,jpeg_q25,0,0.9640326499938965,0.03574368730187416,0.00022368176723830402
27408_left.jpeg,baseline,0,0.9929947257041931,0.006665664725005627,0.00033963151508942246
27408_left.jpeg,defocus_blur,0,0.9923518300056458,0.007056716363877058,0.0005915070069022477
27408_left.jpeg,low_light,0,0.8768427968025208,0.07298382371664047,0.0501733161509037
27408_left.jpeg,uneven_illumination,0,0.8295376896858215,0.06887301802635193,0.10158927738666534
27408_left.jpeg,fov_misalignment,0,0.9873061180114746,0.011737823486328125,0.0009560053586028516
27408_left.jpeg,jpeg_q25,0,0.9908552169799805,0.0086372010409832,0.0005075605004094541
30993_left.jpeg,baseline,0,0.9918768405914307,0.008108740672469139,1.446881014999235e-05
30993_left.jpeg,defocus_blur,0,0.9607450366020203,0.039100173860788345,0.00015476334374397993
30993_left.jpeg,low_light,0,0.939693033695221,0.05737457051873207,0.0029323764611035585
30993_left.jpeg,uneven_illumination,0,0.9610164761543274,0.03606336936354637,0.0029201984871178865
30993_left.jpeg,fov_misalignment,0,0.8856932520866394,0.11034988611936569,0.003956779837608337
30993_left.jpeg,jpeg_q25,0,0.9890860319137573,0.01089358888566494,2.0418574422365054e-05
27639_left.jpeg,baseline,0,0.9980635046958923,0.0019305130699649453,5.918178430874832e-06
27639_left.jpeg,defocus_blur,0,0.9973133206367493,0.0026760671753436327,1.062612409441499e-05
27639_left.jpeg,low_light,0,0.987514853477478,0.012320209294557571,0.00016488296387251467
27639_left.jpeg,uneven_illumination,0,0.980695903301239,0.018873393535614014,0.0004306559858378023
27639_left.jpeg,fov_misalignment,0,0.9991982579231262,0.0008003524271771312,1.4786903648200678e-06
27639_left.jpeg,jpeg_q25,0,0.9975759387016296,0.002414568793028593,9.537685400573537e-06
15822_right.jpeg,baseline,0,0.9840604066848755,0.01588914729654789,5.049196624895558e-05
15822_right.jpeg,defocus_blur,0,0.9107338190078735,0.0888792872428894,0.0003869880165439099
15822_right.jpeg,low_light,0,0.8133077025413513,0.1788196861743927,0.007872510701417923
15822_right.jpeg,uneven_illumination,0,0.9010912179946899,0.09601333737373352,0.0028954690787941217
15822_right.jpeg,fov_misalignment,0,0.931451678276062,0.06804373860359192,0.0005045868456363678
